week,banner,sku,promo_planned,promo_executed,Gap,,,,,
2024-W09,MegaMart,210,0,0,0,,,,,
2024-W10,MegaMart,210,0,0,0,,,,,
2024-W11,MegaMart,210,0,0,0,,,,,
2024-W12,MegaMart,210,1,0,1,,,,,
2024-W13,MegaMart,210,0,0,0,,,,,
2024-W14,MegaMart,210,0,0,0,,,,,
2024-W15,MegaMart,210,0,0,0,,,,,
2024-W16,MegaMart,210,0,0,0,,,,,
2024-W17,MegaMart,210,0,0,0,,,,,
2024-W18,MegaMart,210,1,1,0,,,,,
2024-W19,MegaMart,210,0,0,0,,,,,
2024-W20,MegaMart,210,0,0,0,,,,,
2024-W21,MegaMart,210,0,0,0,,,,,
2024-W22,MegaMart,210,0,0,0,,,,,
2024-W23,MegaMart,210,0,0,0,,,,,
2024-W24,MegaMart,210,1,1,0,,,,,
2024-W25,MegaMart,210,0,0,0,,,,,
2024-W26,MegaMart,210,0,0,0,,,,,
2024-W27,MegaMart,210,0,0,0,,,,,
2024-W28,MegaMart,210,0,0,0,,,,,
2024-W29,MegaMart,210,0,0,0,,,,,
2024-W30,MegaMart,210,1,1,0,,,,,
2024-W31,MegaMart,210,0,0,0,,,,,
2024-W32,MegaMart,210,0,0,0,,,,,
2024-W33,MegaMart,210,0,0,0,,,,,
2024-W34,MegaMart,210,0,0,0,,,,,
2024-W35,MegaMart,210,0,0,0,,,,,
2024-W36,MegaMart,210,1,1,0,,,,,
2024-W37,MegaMart,210,0,0,0,,,,,
2024-W38,MegaMart,210,0,0,0,,,,,
2024-W39,MegaMart,210,0,0,0,,,,,
2024-W40,MegaMart,210,0,0,0,,,,,
2024-W41,MegaMart,210,0,0,0,,,,,
2024-W42,MegaMart,210,1,1,0,,,,,
2024-W43,MegaMart,210,0,0,0,,,,,
2024-W44,MegaMart,210,0,0,0,,,,,
2024-W45,MegaMart,210,0,0,0,,,,,
2024-W46,MegaMart,210,0,0,0,,,,,
2024-W47,MegaMart,210,0,0,0,,,,,
2024-W48,MegaMart,210,1,0,1,,,,,
2024-W49,MegaMart,210,0,0,0,,,,,
2024-W50,MegaMart,210,0,0,0,,,,,
2024-W51,MegaMart,210,0,0,0,,,,,
2024-W52,MegaMart,210,0,0,0,,,,,
2025-W01,MegaMart,210,0,0,0,,,,,
2025-W02,MegaMart,210,0,0,0,,,,,
2025-W03,MegaMart,210,0,0,0,,,,,
2025-W04,MegaMart,210,0,0,0,,,,,
2025-W05,MegaMart,210,0,0,0,,,,,
2025-W06,MegaMart,210,1,1,0,,,,,
2025-W07,MegaMart,210,0,0,0,,,,,
2025-W08,MegaMart,210,0,0,0,,,,,
2025-W09,MegaMart,210,0,0,0,,,,,
2025-W10,MegaMart,210,0,0,0,,,,,
2025-W11,MegaMart,210,0,0,0,,,,,
2025-W12,MegaMart,210,1,0,1,,,,,
2025-W13,MegaMart,210,0,0,0,,,,,
2025-W14,MegaMart,210,0,0,0,,,,,
2025-W15,MegaMart,210,0,0,0,,,,,
2025-W16,MegaMart,210,0,0,0,,,,,
2025-W17,MegaMart,210,0,0,0,,,,,
2025-W18,MegaMart,210,1,1,0,,,,,
2025-W19,MegaMart,210,0,0,0,,,,,
2025-W20,MegaMart,210,0,0,0,,,,,
2025-W21,MegaMart,210,0,0,0,,,,,
2025-W22,MegaMart,210,0,0,0,,,,,
2025-W23,MegaMart,210,0,0,0,,,,,
2025-W24,MegaMart,210,1,1,0,,,,,
2025-W25,MegaMart,210,0,0,0,,,,,
2025-W26,MegaMart,210,0,0,0,,,,,
2025-W27,MegaMart,210,0,0,0,,,,,
2025-W28,MegaMart,210,0,0,0,,,,,
2025-W29,MegaMart,210,0,0,0,,,,,
2025-W30,MegaMart,210,1,1,0,,,,,
2025-W31,MegaMart,210,0,0,0,,,,,
2025-W32,MegaMart,210,0,0,0,,,,,
2025-W33,MegaMart,210,0,0,0,,,,,
2025-W34,MegaMart,210,0,0,0,,,,,
2025-W35,MegaMart,210,0,0,0,,,,,
2025-W36,MegaMart,210,1,1,0,,,,,
2025-W37,MegaMart,210,0,0,0,,,,,
2025-W38,MegaMart,210,0,0,0,,,,,
2025-W39,MegaMart,210,0,0,0,,,,,
2025-W40,MegaMart,210,0,0,0,,,,,
2025-W41,MegaMart,210,0,0,0,,,,,
2025-W42,MegaMart,210,1,1,0,,,,,
2025-W43,MegaMart,210,0,0,0,,,,,
2025-W44,MegaMart,210,0,0,0,,,,,
2025-W45,MegaMart,210,0,0,0,,,,,
2025-W46,MegaMart,210,0,0,0,,,,,
2025-W47,MegaMart,210,0,0,0,,,,,
2025-W48,MegaMart,210,1,1,0,,,,,
2025-W49,MegaMart,210,0,0,0,,,,,
2025-W50,MegaMart,210,0,0,0,,,,,
2025-W51,MegaMart,210,0,0,0,,,,,
2025-W52,MegaMart,210,0,0,0,,,,,
2026-W01,MegaMart,210,0,0,0,,,,,
2026-W02,MegaMart,210,0,0,0,,,,,
2026-W03,MegaMart,210,0,0,0,,,,,
2026-W04,MegaMart,210,0,0,0,,,,,
2026-W05,MegaMart,210,0,0,0,,,,,
2026-W06,MegaMart,210,1,1,0,,,,,
2026-W07,MegaMart,210,0,0,0,,,,,
2026-W08,MegaMart,210,0,0,0,,,,,
2026-W09,MegaMart,210,0,0,0,,,,,
2026-W10,MegaMart,210,0,0,0,,,,,
2026-W11,MegaMart,210,0,0,0,,,,,
2026-W12,MegaMart,210,1,1,0,,,,,
2026-W13,MegaMart,210,0,0,0,,,,,
2026-W14,MegaMart,210,0,0,0,,,,,
2026-W15,MegaMart,210,0,0,0,,,,,
2026-W16,MegaMart,210,0,0,0,,,,,
2026-W17,MegaMart,210,0,0,0,,,,,
2026-W18,MegaMart,210,1,0,1,,,,,
2026-W19,MegaMart,210,0,0,0,,,,,
2026-W20,MegaMart,210,0,0,0,,,,,
2026-W21,MegaMart,210,0,0,0,,,,,
2026-W22,MegaMart,210,0,0,0,,,,,
2026-W23,MegaMart,210,0,0,0,,,,,
2021-W52,MegaMart,211,0,0,0,,,,,
2022-W01,MegaMart,211,0,0,0,,,,,
2022-W02,MegaMart,211,0,0,0,,,,,
2022-W03,MegaMart,211,0,0,0,,,,,
2022-W04,MegaMart,211,0,0,0,,,,,
2022-W05,MegaMart,211,0,0,0,,,,,
2022-W06,MegaMart,211,1,1,0,,,,,
2022-W07,MegaMart,211,0,0,0,,,,,
2022-W08,MegaMart,211,0,0,0,,,,,
2022-W09,MegaMart,211,0,0,0,,,,,
2022-W10,MegaMart,211,0,0,0,,,,,
2022-W11,MegaMart,211,0,0,0,,,,,
2022-W12,MegaMart,211,1,1,0,,,,,
2022-W13,MegaMart,211,0,0,0,,,,,
2022-W14,MegaMart,211,0,0,0,,,,,
2022-W15,MegaMart,211,0,0,0,,,,,
2022-W16,MegaMart,211,0,0,0,,,,,
2022-W17,MegaMart,211,0,0,0,,,,,
2022-W18,MegaMart,211,1,1,0,,,,,
2022-W19,MegaMart,211,0,0,0,,,,,
2022-W20,MegaMart,211,0,0,0,,,,,
2022-W21,MegaMart,211,0,0,0,,,,,
2022-W22,MegaMart,211,0,0,0,,,,,
2022-W23,MegaMart,211,0,0,0,,,,,
2022-W24,MegaMart,211,1,1,0,,,,,
2022-W25,MegaMart,211,0,0,0,,,,,
2022-W26,MegaMart,211,0,0,0,,,,,
2022-W27,MegaMart,211,0,0,0,,,,,
2022-W28,MegaMart,211,0,0,0,,,,,
2022-W29,MegaMart,211,0,0,0,,,,,
2022-W30,MegaMart,211,1,1,0,,,,,
2022-W31,MegaMart,211,0,0,0,,,,,
2022-W32,MegaMart,211,0,0,0,,,,,
2022-W33,MegaMart,211,0,0,0,,,,,
2022-W34,MegaMart,211,0,0,0,,,,,
2022-W35,MegaMart,211,0,0,0,,,,,
2022-W36,MegaMart,211,1,0,1,,,,,
2022-W37,MegaMart,211,0,0,0,,,,,
2022-W38,MegaMart,211,0,0,0,,,,,
2022-W39,MegaMart,211,0,0,0,,,,,
2022-W40,MegaMart,211,0,0,0,,,,,
2022-W41,MegaMart,211,0,0,0,,,,,
2022-W42,MegaMart,211,1,1,0,,,,,
2022-W43,MegaMart,211,0,0,0,,,,,
2022-W44,MegaMart,211,0,0,0,,,,,
2022-W45,MegaMart,211,0,0,0,,,,,
2022-W46,MegaMart,211,0,0,0,,,,,
2022-W47,MegaMart,211,0,0,0,,,,,
2022-W48,MegaMart,211,1,1,0,,,,,
2022-W49,MegaMart,211,0,0,0,,,,,
2022-W50,MegaMart,211,0,0,0,,,,,
2022-W51,MegaMart,211,0,0,0,,,,,
2022-W52,MegaMart,211,0,0,0,,,,,
2023-W01,MegaMart,211,0,0,0,,,,,
2023-W02,MegaMart,211,0,0,0,,,,,
2023-W03,MegaMart,211,0,0,0,,,,,
2023-W04,MegaMart,211,0,0,0,,,,,
2023-W05,MegaMart,211,0,0,0,,,,,
2023-W06,MegaMart,211,1,1,0,,,,,
2023-W07,MegaMart,211,0,0,0,,,,,
2023-W08,MegaMart,211,0,0,0,,,,,
2023-W09,MegaMart,211,0,0,0,,,,,
2023-W10,MegaMart,211,0,0,0,,,,,
2023-W11,MegaMart,211,0,0,0,,,,,
2023-W12,MegaMart,211,1,1,0,,,,,
2023-W13,MegaMart,211,0,0,0,,,,,
2023-W14,MegaMart,211,0,0,0,,,,,
2023-W15,MegaMart,211,0,0,0,,,,,
2023-W16,MegaMart,211,0,0,0,,,,,
2023-W17,MegaMart,211,0,0,0,,,,,
2023-W18,MegaMart,211,1,1,0,,,,,
2023-W19,MegaMart,211,0,0,0,,,,,
2023-W20,MegaMart,211,0,0,0,,,,,
2023-W21,MegaMart,211,0,0,0,,,,,
2023-W22,MegaMart,211,0,0,0,,,,,
2023-W23,MegaMart,211,0,0,0,,,,,
2023-W24,MegaMart,211,1,0,1,,,,,
2023-W25,MegaMart,211,0,0,0,,,,,
2023-W26,MegaMart,211,0,0,0,,,,,
2023-W27,MegaMart,211,0,0,0,,,,,
2023-W28,MegaMart,211,0,0,0,,,,,
2023-W29,MegaMart,211,0,0,0,,,,,
2023-W30,MegaMart,211,1,1,0,,,,,
2023-W31,MegaMart,211,0,0,0,,,,,
2023-W32,MegaMart,211,0,0,0,,,,,
2023-W33,MegaMart,211,0,0,0,,,,,
2023-W34,MegaMart,211,0,0,0,,,,,
2023-W35,MegaMart,211,0,0,0,,,,,
2023-W36,MegaMart,211,1,1,0,,,,,
2023-W37,MegaMart,211,0,0,0,,,,,
2023-W38,MegaMart,211,0,0,0,,,,,
2023-W39,MegaMart,211,0,0,0,,,,,
2023-W40,MegaMart,211,0,0,0,,,,,
2023-W41,MegaMart,211,0,0,0,,,,,
2023-W42,MegaMart,211,1,1,0,,,,,
2023-W43,MegaMart,211,0,0,0,,,,,
2023-W44,MegaMart,211,0,0,0,,,,,
2023-W45,MegaMart,211,0,0,0,,,,,
2023-W46,MegaMart,211,0,0,0,,,,,
2023-W47,MegaMart,211,0,0,0,,,,,
2023-W48,MegaMart,211,1,0,1,,,,,
2023-W49,MegaMart,211,0,0,0,,,,,
2023-W50,MegaMart,211,0,0,0,,,,,
2023-W51,MegaMart,211,0,0,0,,,,,
2023-W52,MegaMart,211,0,0,0,,,,,
2024-W01,MegaMart,211,0,0,0,,,,,
2024-W02,MegaMart,211,0,0,0,,,,,
2024-W03,MegaMart,211,0,0,0,,,,,
2024-W04,MegaMart,211,0,0,0,,,,,
2024-W05,MegaMart,211,0,0,0,,,,,
2024-W06,MegaMart,211,1,1,0,,,,,
2024-W07,MegaMart,211,0,0,0,,,,,
2024-W08,MegaMart,211,0,0,0,,,,,
2024-W09,MegaMart,211,0,0,0,,,,,
2024-W10,MegaMart,211,0,0,0,,,,,
2024-W11,MegaMart,211,0,0,0,,,,,
2024-W12,MegaMart,211,1,1,0,,,,,
2024-W13,MegaMart,211,0,0,0,,,,,
2024-W14,MegaMart,211,0,0,0,,,,,
2024-W15,MegaMart,211,0,0,0,,,,,
2024-W16,MegaMart,211,0,0,0,,,,,
2024-W17,MegaMart,211,0,0,0,,,,,
2024-W18,MegaMart,211,1,1,0,,,,,
2024-W19,MegaMart,211,0,0,0,,,,,
2024-W20,MegaMart,211,0,0,0,,,,,
2024-W21,MegaMart,211,0,0,0,,,,,
2024-W22,MegaMart,211,0,0,0,,,,,
2024-W23,MegaMart,211,0,0,0,,,,,
2024-W24,MegaMart,211,1,1,0,,,,,
2024-W25,MegaMart,211,0,0,0,,,,,
2024-W26,MegaMart,211,0,0,0,,,,,
2024-W27,MegaMart,211,0,0,0,,,,,
2024-W28,MegaMart,211,0,0,0,,,,,
2024-W29,MegaMart,211,0,0,0,,,,,
2024-W30,MegaMart,211,1,1,0,,,,,
2024-W31,MegaMart,211,0,0,0,,,,,
2024-W32,MegaMart,211,0,0,0,,,,,
2024-W33,MegaMart,211,0,0,0,,,,,
2024-W34,MegaMart,211,0,0,0,,,,,
2024-W35,MegaMart,211,0,0,0,,,,,
2024-W36,MegaMart,211,1,1,0,,,,,
2024-W37,MegaMart,211,0,0,0,,,,,
2024-W38,MegaMart,211,0,0,0,,,,,
2024-W39,MegaMart,211,0,0,0,,,,,
2024-W40,MegaMart,211,0,0,0,,,,,
2024-W41,MegaMart,211,0,0,0,,,,,
2024-W42,MegaMart,211,1,1,0,,,,,
2024-W43,MegaMart,211,0,0,0,,,,,
2024-W44,MegaMart,211,0,0,0,,,,,
2024-W45,MegaMart,211,0,0,0,,,,,
2024-W46,MegaMart,211,0,0,0,,,,,
2024-W47,MegaMart,211,0,0,0,,,,,
2024-W48,MegaMart,211,1,1,0,,,,,
2024-W49,MegaMart,211,0,0,0,,,,,
2024-W50,MegaMart,211,0,0,0,,,,,
2024-W51,MegaMart,211,0,0,0,,,,,
2024-W52,MegaMart,211,0,0,0,,,,,
2025-W01,MegaMart,211,0,0,0,,,,,
2025-W02,MegaMart,211,0,0,0,,,,,
2025-W03,MegaMart,211,0,0,0,,,,,
2025-W04,MegaMart,211,0,0,0,,,,,
2025-W05,MegaMart,211,0,0,0,,,,,
2025-W06,MegaMart,211,1,1,0,,,,,
2025-W07,MegaMart,211,0,0,0,,,,,
2025-W08,MegaMart,211,0,0,0,,,,,
2025-W09,MegaMart,211,0,0,0,,,,,
2025-W10,MegaMart,211,0,0,0,,,,,
2025-W11,MegaMart,211,0,0,0,,,,,
2025-W12,MegaMart,211,1,1,0,,,,,
2025-W13,MegaMart,211,0,0,0,,,,,
2025-W14,MegaMart,211,0,0,0,,,,,
2025-W15,MegaMart,211,0,0,0,,,,,
2025-W16,MegaMart,211,0,0,0,,,,,
2025-W17,MegaMart,211,0,0,0,,,,,
2025-W18,MegaMart,211,1,1,0,,,,,
2025-W19,MegaMart,211,0,0,0,,,,,
2025-W20,MegaMart,211,0,0,0,,,,,
2025-W21,MegaMart,211,0,0,0,,,,,
2025-W22,MegaMart,211,0,0,0,,,,,
2025-W23,MegaMart,211,0,0,0,,,,,
2025-W24,MegaMart,211,1,1,0,,,,,
2025-W25,MegaMart,211,0,0,0,,,,,
2025-W26,MegaMart,211,0,0,0,,,,,
2025-W27,MegaMart,211,0,0,0,,,,,
2025-W28,MegaMart,211,0,0,0,,,,,
2025-W29,MegaMart,211,0,0,0,,,,,
2025-W30,MegaMart,211,1,1,0,,,,,
2025-W31,MegaMart,211,0,0,0,,,,,
2025-W32,MegaMart,211,0,0,0,,,,,
2025-W33,MegaMart,211,0,0,0,,,,,
2025-W34,MegaMart,211,0,0,0,,,,,
2025-W35,MegaMart,211,0,0,0,,,,,
2025-W36,MegaMart,211,1,1,0,,,,,
2025-W37,MegaMart,211,0,0,0,,,,,
2021-W52,MegaMart,305,0,0,0,,,,,
2022-W01,MegaMart,305,0,0,0,,,,,
2022-W02,MegaMart,305,0,0,0,,,,,
2022-W03,MegaMart,305,0,0,0,,,,,
2022-W04,MegaMart,305,0,0,0,,,,,
2022-W05,MegaMart,305,0,0,0,,,,,
2022-W06,MegaMart,305,0,0,0,,,,,
2022-W07,MegaMart,305,0,0,0,,,,,
2022-W08,MegaMart,305,0,0,0,,,,,
2022-W09,MegaMart,305,1,1,0,,,,,
2022-W10,MegaMart,305,0,0,0,,,,,
2022-W11,MegaMart,305,0,0,0,,,,,
2022-W12,MegaMart,305,0,0,0,,,,,
2022-W13,MegaMart,305,0,0,0,,,,,
2022-W14,MegaMart,305,0,0,0,,,,,
2022-W15,MegaMart,305,0,0,0,,,,,
2022-W16,MegaMart,305,0,0,0,,,,,
2022-W17,MegaMart,305,0,0,0,,,,,
2022-W18,MegaMart,305,1,1,0,,,,,
2022-W19,MegaMart,305,0,0,0,,,,,
2022-W20,MegaMart,305,0,0,0,,,,,
2022-W21,MegaMart,305,0,0,0,,,,,
2022-W22,MegaMart,305,0,0,0,,,,,
2022-W23,MegaMart,305,0,0,0,,,,,
2022-W24,MegaMart,305,0,0,0,,,,,
2022-W25,MegaMart,305,0,0,0,,,,,
2022-W26,MegaMart,305,0,0,0,,,,,
2022-W27,MegaMart,305,1,1,0,,,,,
2022-W28,MegaMart,305,0,0,0,,,,,
2022-W29,MegaMart,305,0,0,0,,,,,
2022-W30,MegaMart,305,0,0,0,,,,,
2022-W31,MegaMart,305,0,0,0,,,,,
2022-W32,MegaMart,305,0,0,0,,,,,
2022-W33,MegaMart,305,0,0,0,,,,,
2022-W34,MegaMart,305,0,0,0,,,,,
2022-W35,MegaMart,305,0,0,0,,,,,
2022-W36,MegaMart,305,1,1,0,,,,,
2022-W37,MegaMart,305,0,0,0,,,,,
2022-W38,MegaMart,305,0,0,0,,,,,
2022-W39,MegaMart,305,0,0,0,,,,,
2022-W40,MegaMart,305,0,0,0,,,,,
2022-W41,MegaMart,305,0,0,0,,,,,
2022-W42,MegaMart,305,0,0,0,,,,,
2022-W43,MegaMart,305,0,0,0,,,,,
2022-W44,MegaMart,305,0,0,0,,,,,
2022-W45,MegaMart,305,1,1,0,,,,,
2022-W46,MegaMart,305,0,0,0,,,,,
2022-W47,MegaMart,305,0,0,0,,,,,
2022-W48,MegaMart,305,0,0,0,,,,,
2022-W49,MegaMart,305,0,0,0,,,,,
2022-W50,MegaMart,305,0,0,0,,,,,
2022-W51,MegaMart,305,0,0,0,,,,,
2022-W52,MegaMart,305,0,0,0,,,,,
2023-W01,MegaMart,305,0,0,0,,,,,
2023-W02,MegaMart,305,0,0,0,,,,,
2023-W03,MegaMart,305,0,0,0,,,,,
2023-W04,MegaMart,305,0,0,0,,,,,
2023-W05,MegaMart,305,0,0,0,,,,,
2023-W06,MegaMart,305,0,0,0,,,,,
2023-W07,MegaMart,305,0,0,0,,,,,
2023-W08,MegaMart,305,0,0,0,,,,,
2023-W09,MegaMart,305,1,1,0,,,,,
2023-W10,MegaMart,305,0,0,0,,,,,
2023-W11,MegaMart,305,0,0,0,,,,,
2023-W12,MegaMart,305,0,0,0,,,,,
2023-W13,MegaMart,305,0,0,0,,,,,
2023-W14,MegaMart,305,0,0,0,,,,,
2023-W15,MegaMart,305,0,0,0,,,,,
2023-W16,MegaMart,305,0,0,0,,,,,
2023-W17,MegaMart,305,0,0,0,,,,,
2023-W18,MegaMart,305,1,1,0,,,,,
2023-W19,MegaMart,305,0,0,0,,,,,
2023-W20,MegaMart,305,0,0,0,,,,,
2023-W21,MegaMart,305,0,0,0,,,,,
2023-W22,MegaMart,305,0,0,0,,,,,
2023-W23,MegaMart,305,0,0,0,,,,,
2023-W24,MegaMart,305,0,0,0,,,,,
2023-W25,MegaMart,305,0,0,0,,,,,
2023-W26,MegaMart,305,0,0,0,,,,,
2023-W27,MegaMart,305,1,1,0,,,,,
2023-W28,MegaMart,305,0,0,0,,,,,
2023-W29,MegaMart,305,0,0,0,,,,,
2023-W30,MegaMart,305,0,0,0,,,,,
2023-W31,MegaMart,305,0,0,0,,,,,
2023-W32,MegaMart,305,0,0,0,,,,,
2023-W33,MegaMart,305,0,0,0,,,,,
2023-W34,MegaMart,305,0,0,0,,,,,
2023-W35,MegaMart,305,0,0,0,,,,,
2023-W36,MegaMart,305,1,1,0,,,,,
2023-W37,MegaMart,305,0,0,0,,,,,
2023-W38,MegaMart,305,0,0,0,,,,,
2023-W39,MegaMart,305,0,0,0,,,,,
2023-W40,MegaMart,305,0,0,0,,,,,
2023-W41,MegaMart,305,0,0,0,,,,,
2023-W42,MegaMart,305,0,0,0,,,,,
2023-W43,MegaMart,305,0,0,0,,,,,
2023-W44,MegaMart,305,0,0,0,,,,,
2023-W45,MegaMart,305,1,1,0,,,,,
2023-W46,MegaMart,305,0,0,0,,,,,
2023-W47,MegaMart,305,0,0,0,,,,,
2023-W48,MegaMart,305,0,0,0,,,,,
2023-W49,MegaMart,305,0,0,0,,,,,
2023-W50,MegaMart,305,0,0,0,,,,,
2023-W51,MegaMart,305,0,0,0,,,,,
2023-W52,MegaMart,305,0,0,0,,,,,
2024-W01,MegaMart,305,0,0,0,,,,,
2024-W02,MegaMart,305,0,0,0,,,,,
2024-W03,MegaMart,305,0,0,0,,,,,
2024-W04,MegaMart,305,0,0,0,,,,,
2024-W05,MegaMart,305,0,0,0,,,,,
2024-W06,MegaMart,305,0,0,0,,,,,
2024-W07,MegaMart,305,0,0,0,,,,,
2024-W08,MegaMart,305,0,0,0,,,,,
2024-W09,MegaMart,305,1,1,0,,,,,
2024-W10,MegaMart,305,0,0,0,,,,,
2024-W11,MegaMart,305,0,0,0,,,,,
2024-W12,MegaMart,305,0,0,0,,,,,
2024-W13,MegaMart,305,0,0,0,,,,,
2024-W14,MegaMart,305,0,0,0,,,,,
2024-W15,MegaMart,305,0,0,0,,,,,
2024-W16,MegaMart,305,0,0,0,,,,,
2024-W17,MegaMart,305,0,0,0,,,,,
2024-W18,MegaMart,305,1,1,0,,,,,
2024-W19,MegaMart,305,0,0,0,,,,,
2024-W20,MegaMart,305,0,0,0,,,,,
2024-W21,MegaMart,305,0,0,0,,,,,
2024-W22,MegaMart,305,0,0,0,,,,,
2024-W23,MegaMart,305,0,0,0,,,,,
2024-W24,MegaMart,305,0,0,0,,,,,
2024-W25,MegaMart,305,0,0,0,,,,,
2024-W26,MegaMart,305,0,0,0,,,,,
2024-W27,MegaMart,305,1,1,0,,,,,
2024-W28,MegaMart,305,0,0,0,,,,,
2024-W29,MegaMart,305,0,0,0,,,,,
2024-W30,MegaMart,305,0,0,0,,,,,
2024-W31,MegaMart,305,0,0,0,,,,,
2024-W32,MegaMart,305,0,0,0,,,,,
2024-W33,MegaMart,305,0,0,0,,,,,
2024-W34,MegaMart,305,0,0,0,,,,,
2024-W35,MegaMart,305,0,0,0,,,,,
2024-W36,MegaMart,305,1,0,1,,,,,
2024-W37,MegaMart,305,0,0,0,,,,,
2024-W38,MegaMart,305,0,0,0,,,,,
2024-W39,MegaMart,305,0,0,0,,,,,
2024-W40,MegaMart,305,0,0,0,,,,,
2024-W41,MegaMart,305,0,0,0,,,,,
2024-W42,MegaMart,305,0,0,0,,,,,
2024-W43,MegaMart,305,0,0,0,,,,,
2024-W44,MegaMart,305,0,0,0,,,,,
2024-W45,MegaMart,305,1,0,1,,,,,
2024-W46,MegaMart,305,0,0,0,,,,,
2024-W47,MegaMart,305,0,0,0,,,,,
2024-W48,MegaMart,305,0,0,0,,,,,
2024-W49,MegaMart,305,0,0,0,,,,,
2024-W50,MegaMart,305,0,0,0,,,,,
2024-W51,MegaMart,305,0,0,0,,,,,
2024-W52,MegaMart,305,0,0,0,,,,,
2025-W01,MegaMart,305,0,0,0,,,,,
2025-W02,MegaMart,305,0,0,0,,,,,
2025-W03,MegaMart,305,0,0,0,,,,,
2025-W04,MegaMart,305,0,0,0,,,,,
2025-W05,MegaMart,305,0,0,0,,,,,
2025-W06,MegaMart,305,0,0,0,,,,,
2025-W07,MegaMart,305,0,0,0,,,,,
2025-W08,MegaMart,305,0,0,0,,,,,
2025-W09,MegaMart,305,1,1,0,,,,,
2025-W10,MegaMart,305,0,0,0,,,,,
2025-W11,MegaMart,305,0,0,0,,,,,
2025-W12,MegaMart,305,0,0,0,,,,,
2025-W13,MegaMart,305,0,0,0,,,,,
2025-W14,MegaMart,305,0,0,0,,,,,
2025-W15,MegaMart,305,0,0,0,,,,,
2025-W16,MegaMart,305,0,0,0,,,,,
2025-W17,MegaMart,305,0,0,0,,,,,
2025-W18,MegaMart,305,1,1,0,,,,,
2025-W19,MegaMart,305,0,0,0,,,,,
2025-W20,MegaMart,305,0,0,0,,,,,
2025-W21,MegaMart,305,0,0,0,,,,,
2025-W22,MegaMart,305,0,0,0,,,,,
2025-W23,MegaMart,305,0,0,0,,,,,
2025-W24,MegaMart,305,0,0,0,,,,,
2025-W25,MegaMart,305,0,0,0,,,,,
2025-W26,MegaMart,305,0,0,0,,,,,
2025-W27,MegaMart,305,1,1,0,,,,,
2025-W28,MegaMart,305,0,0,0,,,,,
2025-W29,MegaMart,305,0,0,0,,,,,
2025-W30,MegaMart,305,0,0,0,,,,,
2025-W31,MegaMart,305,0,0,0,,,,,
2025-W32,MegaMart,305,0,0,0,,,,,
2025-W33,MegaMart,305,0,0,0,,,,,
2025-W34,MegaMart,305,0,0,0,,,,,
2025-W35,MegaMart,305,0,0,0,,,,,
2025-W36,MegaMart,305,1,0,1,,,,,
2025-W37,MegaMart,305,0,0,0,,,,,
2025-W38,MegaMart,305,0,0,0,,,,,
2025-W39,MegaMart,305,0,0,0,,,,,
2025-W40,MegaMart,305,0,0,0,,,,,
2025-W41,MegaMart,305,0,0,0,,,,,
2025-W42,MegaMart,305,0,0,0,,,,,
2025-W43,MegaMart,305,0,0,0,,,,,
2025-W44,MegaMart,305,0,0,0,,,,,
2025-W45,MegaMart,305,1,1,0,,,,,
2025-W46,MegaMart,305,0,0,0,,,,,
2025-W47,MegaMart,305,0,0,0,,,,,
2025-W48,MegaMart,305,0,0,0,,,,,
2025-W49,MegaMart,305,0,0,0,,,,,
2025-W50,MegaMart,305,0,0,0,,,,,
2025-W51,MegaMart,305,0,0,0,,,,,
2025-W52,MegaMart,305,0,0,0,,,,,
2026-W01,MegaMart,305,0,0,0,,,,,
2026-W02,MegaMart,305,0,0,0,,,,,
2026-W03,MegaMart,305,0,0,0,,,,,
2026-W04,MegaMart,305,0,0,0,,,,,
2026-W05,MegaMart,305,0,0,0,,,,,
2026-W06,MegaMart,305,0,0,0,,,,,
2026-W07,MegaMart,305,0,0,0,,,,,
2026-W08,MegaMart,305,0,0,0,,,,,
2026-W09,MegaMart,305,1,1,0,,,,,
2026-W10,MegaMart,305,0,0,0,,,,,
2026-W11,MegaMart,305,0,0,0,,,,,
2026-W12,MegaMart,305,0,0,0,,,,,
2026-W13,MegaMart,305,0,0,0,,,,,
2026-W14,MegaMart,305,0,0,0,,,,,
2026-W15,MegaMart,305,0,0,0,,,,,
2026-W16,MegaMart,305,0,0,0,,,,,
2026-W17,MegaMart,305,0,0,0,,,,,
2026-W18,MegaMart,305,1,0,1,,,,,
2026-W19,MegaMart,305,0,0,0,,,,,
2026-W20,MegaMart,305,0,0,0,,,,,
2026-W21,MegaMart,305,0,0,0,,,,,
2026-W22,MegaMart,305,0,0,0,,,,,
2026-W23,MegaMart,305,0,0,0,,,,,
2021-W52,MegaMart,306,0,0,0,,,,,
2022-W01,MegaMart,306,0,0,0,,,,,
2022-W02,MegaMart,306,0,0,0,,,,,
2022-W03,MegaMart,306,0,0,0,,,,,
2022-W04,MegaMart,306,0,0,0,,,,,
2022-W05,MegaMart,306,0,0,0,,,,,
2022-W06,MegaMart,306,0,0,0,,,,,
2022-W07,MegaMart,306,0,0,0,,,,,
2022-W08,MegaMart,306,0,0,0,,,,,
2022-W09,MegaMart,306,1,1,0,,,,,
2022-W10,MegaMart,306,0,0,0,,,,,
2022-W11,MegaMart,306,0,0,0,,,,,
2022-W12,MegaMart,306,0,0,0,,,,,
